id,label
2998,1
2999,1
3000,1
3001,1
3002,1
3003,1
3004,0
3005,0
3006,0
3007,0
3008,1
3009,1
3010,0
3011,0
3012,0
3013,1
3014,0
3015,1
3016,1
3017,1
3018,0
3019,0
3020,0
3021,0
3022,0
3023,1
3024,0
3025,0
3026,0
3027,1
3028,0
3029,1
3030,0
3031,1
3032,0
3033,1
3034,1
3035,0
3036,0
3037,0
3038,1
3039,1
3040,1
3041,0
3042,0
3043,0
3044,1
3045,0
3046,1
3047,0
3048,1
3049,0
3050,0
3051,1
3052,1
3053,1
3054,1
3055,1
3056,0
3057,1
3058,0
3059,0
3060,1
3061,0
3062,1
3063,1
3064,0
3065,1
3066,0
3067,0
3068,0
3069,1
3070,1
3071,0
3072,0
3073,0
3074,1
3075,0
3076,1
3077,1
3078,0
3079,1
3080,1
3081,0
3082,0
3083,1
3084,1
3085,1
3086,0
3087,0
3088,0
3089,1
3090,1
3091,1
3092,0
3093,0
3094,1
3095,1
3096,1
3097,0
3098,1
3099,1
3100,1
3101,0
3102,1
3103,0
3104,0
3105,0
3106,0
3107,1
3108,0
3109,1
3110,1
3111,0
3112,1
3113,0
3114,1
3115,0
3116,1
3117,0
3118,1
3119,0
3120,0
3121,0
3122,1
3123,0
3124,0
3125,1
3126,0
3127,1
3128,0
3129,0
3130,0
3131,0
3132,1
3133,1
3134,0
3135,1
3136,0
3137,1
3138,1
3139,0
3140,0
3141,0
3142,0
3143,1
3144,0
3145,0
3146,0
3147,0
3148,0
3149,1
3150,1
3151,1
3152,1
3153,1
3154,1
3155,1
3156,1
3157,1
3158,1
3159,1
3160,1
3161,0
3162,0
3163,1
3164,1
3165,1
3166,1
3167,0
3168,0
3169,0
3170,0
3171,0
3172,0
3173,1
3174,1
3175,1
3176,1
3177,1
3178,1
3179,0
3180,1
3181,0
3182,0
3183,1
3184,1
3185,0
3186,1
3187,1
3188,0
3189,0
3190,1
3191,0
3192,1
3193,1
3194,1
3195,1
3196,0
3197,0
3198,1
3199,1
3200,1
3201,1
3202,0
3203,1
3204,0
3205,0
3206,1
3207,0
3208,1
3209,1
3210,1
3211,1
3212,1
3213,0
3214,1
3215,1
3216,0
3217,0
3218,1
3219,1
3220,0
3221,0
3222,1
3223,0
3224,0
3225,0
3226,0
3227,0
3228,1
3229,0
3230,1
3231,1
3232,1
3233,0
3234,1
3235,1
3236,0
3237,1
3238,0
3239,0
3240,0
3241,0
3242,0
3243,1
3244,1
3245,1
3246,1
3247,0
3248,1
3249,0
3250,0
3251,1
3252,0
3253,0
3254,1
3255,1
3256,1
3257,0
3258,1
3259,1
3260,0
3261,0
3262,0
3263,1
3264,1
3265,0
3266,1
3267,0
3268,0
3269,1
3270,0
3271,0
3272,1
3273,0
3274,0
3275,1
3276,1
3277,0
3278,1
3279,1
3280,0
3281,0
3282,0
3283,0
3284,1
3285,0
3286,0
3287,1
3288,0
3289,0
3290,1
3291,1
3292,0
3293,0
3294,1
3295,1
3296,1
3297,0
3298,0
3299,0
3300,1
3301,0
3302,1
3303,0
3304,0
3305,1
3306,0
3307,1
3308,1
3309,0
3310,1
3311,1
3312,1
3313,1
3314,0
3315,1
3316,0
3317,1
3318,1
3319,1
3320,0
3321,1
3322,1
3323,1
3324,1
3325,0
3326,1
3327,0
3328,1
3329,0
3330,0
3331,1
3332,0
3333,0
3334,0
3335,1
3336,1
3337,0
3338,0
3339,0
3340,0
3341,0
3342,1
3343,1
3344,0
3345,0
3346,0
3347,1
3348,1
3349,1
3350,1
3351,1
3352,1
3353,0
3354,1
3355,1
3356,1
3357,1
3358,1
3359,1
3360,1
3361,1
3362,1
3363,1
3364,0
3365,1
3366,1
3367,1
3368,1
3369,0
3370,1
3371,0
3372,1
3373,0
3374,1
3375,0
3376,1
3377,1
3378,0
3379,1
3380,0
3381,1
3382,1
3383,0
3384,1
3385,1
3386,0
3387,0
3388,1
3389,0
3390,0
3391,0
3392,0
3393,0
3394,1
3395,1
3396,0
3397,0
3398,1
3399,1
3400,0
3401,0
3402,1
3403,1
3404,0
3405,1
3406,1
3407,0
3408,0
3409,0
3410,1
3411,1
3412,1
3413,1
3414,1
3415,0
3416,1
3417,1
3418,1
3419,0
3420,1
3421,0
3422,0
3423,0
3424,0
3425,1
3426,1
3427,0
3428,1
3429,1
3430,1
3431,0
3432,1
3433,0
3434,1
3435,0
3436,1
3437,1
3438,1
3439,1
3440,0
3441,0
3442,0
3443,0
3444,1
3445,1
3446,0
3447,0
3448,1
3449,0
3450,0
3451,0
3452,0
3453,0
3454,1
3455,0
3456,0
3457,1
3458,0
3459,0
3460,0
3461,1
3462,1
3463,0
3464,0
3465,0
3466,1
3467,1
3468,1
3469,1
3470,0
3471,1
3472,0
3473,0
3474,0
3475,1
3476,0
3477,1
3478,1
3479,0
3480,1
3481,0
3482,1
3483,0
3484,1
3485,0
3486,1
3487,0
3488,0
3489,1
3490,0
3491,0
3492,1
3493,0
3494,0
3495,0
3496,1
3497,0
3498,1
3499,1
3500,0
3501,1
3502,1
3503,0
3504,0
3505,1
3506,1
3507,0
3508,1
3509,0
3510,1
3511,0
3512,0
3513,0
3514,0
3515,1
3516,1
3517,0
3518,1
3519,1
3520,0
3521,1
3522,1
3523,0
3524,0
3525,1
3526,0
3527,0
3528,1
3529,1
3530,0
3531,0
3532,1
3533,0
3534,0
3535,0
3536,1
3537,1
3538,1
3539,0
3540,1
3541,0
3542,1
3543,1
3544,0
3545,1
3546,0
3547,0
3548,1
3549,1
3550,0
3551,1
3552,0
3553,0
3554,0
3555,0
3556,0
3557,0
3558,0
3559,0
3560,1
3561,1
3562,0
3563,0
3564,1
3565,0
3566,1
3567,0
3568,0
3569,0
3570,0
3571,1
3572,1
3573,0
3574,1
3575,0
3576,0
3577,0
3578,0
3579,1
3580,1
3581,0
3582,0
3583,0
3584,1
3585,0
3586,0
3587,0
3588,1
3589,0
3590,1
3591,1
3592,0
3593,1
3594,0
3595,1
3596,0
3597,0
3598,1
3599,1
3600,0
3601,1
3602,0
3603,0
3604,0
3605,0
3606,1
3607,0
3608,1
3609,1
3610,0
3611,0
3612,0
3613,0
3614,1
3615,0
3616,0
3617,1
3618,1
3619,0
3620,0
3621,0
3622,1
3623,1
3624,1
3625,0
3626,1
3627,0
3628,1
3629,0
3630,0
3631,0
3632,0
3633,0
3634,1
3635,0
3636,0
3637,1
3638,1
3639,1
3640,1
3641,0
3642,1
3643,1
3644,0
3645,0
3646,1
3647,1
3648,1
3649,0
3650,1
3651,0
3652,1
3653,1
3654,0
3655,1
3656,0
3657,0
3658,0
3659,0
3660,0
3661,0
3662,0
3663,0
3664,0
3665,1
3666,0
3667,0
3668,0
3669,1
3670,0
3671,1
3672,0
3673,0
3674,1
3675,1
3676,0
3677,1
3678,1
3679,1
3680,1
3681,0
3682,0
3683,1
3684,1
3685,1
3686,1
3687,0
3688,0
3689,0
3690,1
3691,1
3692,1
3693,0
3694,1
3695,0
3696,1
3697,1
3698,0
3699,0
3700,1
3701,0
3702,0
3703,1
3704,0
3705,0
3706,0
3707,0
3708,1
3709,1
3710,0
3711,0
3712,1
3713,1
3714,1
3715,0
3716,0
3717,0
3718,0
3719,1
3720,1
3721,0
3722,0
3723,1
3724,1
3725,1
3726,1
3727,1
3728,0
3729,1
3730,1
3731,0
3732,1
3733,0
3734,1
3735,1
3736,0
3737,1
3738,1
3739,1
3740,0
3741,1
3742,0
3743,1
3744,1
3745,0
3746,1
3747,0
3748,0
3749,1
3750,1
3751,1
3752,1
3753,1
3754,1
3755,0
3756,0
3757,1
3758,0
3759,1
3760,1
3761,0
3762,1
3763,0
3764,0
3765,1
3766,0
3767,0
3768,0
3769,1
3770,0
3771,0
3772,0
3773,1
3774,0
3775,1
3776,0
3777,1
3778,0
3779,1
3780,0
3781,0
3782,1
3783,1
3784,0
3785,1
3786,1
3787,1
3788,0
3789,0
3790,1
3791,0
3792,0
3793,1
3794,0
3795,1
3796,1
3797,1
3798,0
3799,1
3800,1
3801,0
3802,0
3803,0
3804,1
3805,1
3806,1
3807,0
3808,0
3809,0
3810,0
3811,1
3812,0
3813,1
3814,1
3815,1
3816,1
3817,0
3818,1
3819,1
3820,0
3821,0
3822,0
3823,0
3824,1
3825,0
3826,0
3827,1
3828,1
3829,0
3830,1
3831,0
3832,1
3833,1
3834,1
3835,0
3836,1
3837,1
3838,1
3839,0
3840,1
3841,1
3842,1
3843,0
3844,0
3845,1
3846,0
3847,1
3848,0
3849,0
3850,0
3851,0
3852,1
3853,1
3854,0
3855,1
3856,0
3857,1
3858,0
3859,1
3860,0
3861,1
3862,0
3863,0
3864,1
3865,1
3866,1
3867,0
3868,0
3869,0
3870,0
3871,1
3872,0
3873,1
3874,1
3875,1
3876,1
3877,1
3878,1
3879,1
3880,0
3881,0
3882,0
3883,1
3884,1
3885,0
3886,1
3887,0
3888,0
3889,1
3890,0
3891,0
3892,0
3893,1
3894,1
3895,1
3896,1
3897,1
3898,0
3899,1
3900,0
3901,0
3902,1
3903,1
3904,1
3905,0
3906,1
3907,0
3908,1
3909,0
3910,1
3911,1
3912,0
3913,0
3914,0
3915,1
3916,1
3917,0
3918,0
3919,0
3920,1
3921,1
3922,0
3923,0
3924,1
3925,1
3926,1
3927,0
3928,1
3929,1
3930,1
3931,0
3932,1
3933,1
3934,0
3935,1
3936,0
3937,0
3938,1
3939,0
3940,0
3941,0
3942,0
3943,1
3944,1
3945,0
3946,1
3947,1
3948,0
3949,0
3950,1
3951,1
3952,1
3953,1
3954,0
3955,1
3956,1
3957,0
3958,0
3959,0
3960,1
3961,0
3962,0
3963,0
3964,1
3965,0
3966,0
3967,0
3968,1
3969,1
3970,0
3971,0
3972,1
3973,1
3974,1
3975,0
3976,1
3977,0
3978,0
3979,1
3980,0
3981,1
3982,1
3983,1
3984,0
3985,1
3986,0
3987,1
3988,1
3989,0
3990,0
3991,1
3992,0
3993,0
3994,0
3995,1
3996,0
3997,1
3998,0
3999,0
4000,0
4001,1
4002,0
4003,0
4004,1
4005,1
4006,0
4007,1
4008,1
4009,1
4010,0
4011,0
4012,0
4013,1
4014,0
4015,0
4016,0
4017,1
4018,0
4019,0
4020,1
4021,1
4022,0
4023,0
4024,0
4025,0
4026,1
4027,0
4028,0
4029,1
4030,1
4031,0
4032,1
4033,1
4034,1
4035,0
4036,1
4037,0
4038,0
4039,0
4040,1
4041,1
4042,1
4043,1
4044,0
4045,1
4046,0
4047,1
4048,1
4049,0
4050,1
4051,1
4052,0
4053,1
4054,0
4055,1
4056,0
4057,0
4058,0
4059,0
4060,1
4061,1
4062,1
4063,1
4064,1
4065,0
4066,0
4067,0
4068,1
4069,0
4070,1
4071,1
4072,1
4073,1
4074,1
4075,1
4076,0
4077,0
4078,0
4079,0
4080,1
4081,1
4082,0
4083,0
4084,1
4085,0
4086,1
4087,1
4088,0
4089,1
4090,1
4091,1
4092,0
4093,1
4094,1
4095,0
4096,0
4097,1
4098,1
4099,1
4100,0
4101,0
4102,1
4103,1
4104,1
4105,0
4106,1
4107,0
4108,1
4109,0
4110,0
4111,1
4112,1
4113,1
4114,1
4115,0
4116,1
4117,0
4118,0
4119,1
4120,1
4121,0
4122,0
4123,0
4124,0
4125,0
4126,0
4127,0
4128,0
4129,0
4130,0
4131,0
4132,1
4133,1
4134,0
4135,0
4136,1
4137,0
4138,1
4139,1
4140,1
4141,1
4142,0
4143,0
4144,0
4145,1
4146,1
4147,1
4148,0
4149,1
4150,1
4151,0
4152,0
4153,0
4154,1
4155,0
4156,0
4157,0
4158,0
4159,1
4160,0
4161,1
4162,0
4163,1
4164,1
4165,0
4166,0
4167,0
4168,0
4169,1
4170,1
4171,0
4172,0
4173,1
4174,1
4175,1
4176,0
4177,1
4178,0
4179,0
4180,1
4181,1
4182,1
4183,1
4184,1
4185,1
4186,1
4187,0
4188,1
4189,0
4190,1
4191,0
4192,0
4193,0
4194,1
4195,1
4196,0
4197,0
4198,1
4199,1
4200,0
4201,0
4202,0
4203,0
4204,1
4205,1
4206,1
4207,1
4208,0
4209,0
4210,1
4211,0
4212,0
4213,1
4214,1
4215,1
4216,1
4217,0
4218,1
4219,0
4220,0
4221,1
4222,1
4223,0
4224,1
4225,1
4226,1
4227,0
4228,1
4229,0
4230,1
4231,1
4232,0
4233,1
4234,1
4235,0
4236,0
4237,1
4238,0
4239,0
4240,1
4241,1
4242,1
4243,1
4244,0
4245,0
4246,1
4247,0
4248,1
4249,0
4250,1
4251,1
4252,0
4253,1
4254,1
4255,0
4256,1
4257,0
4258,1
4259,1
4260,1
4261,0
4262,1
4263,0
4264,0
4265,0
4266,0
4267,0
4268,0
4269,1
4270,0
4271,0
4272,0
4273,0
4274,1
4275,1
4276,0
4277,0
4278,0
4279,0
4280,1
4281,1
4282,0
4283,0
4284,0
4285,0
4286,1
4287,1
4288,0
4289,1
4290,0
4291,1
4292,0
4293,1
4294,1
4295,1
4296,1
4297,0
4298,0
4299,1
4300,1
4301,1
4302,1
4303,0
4304,1
4305,1
4306,1
4307,0
4308,0
4309,0
4310,1
4311,0
4312,1
4313,1
4314,1
4315,0
4316,0
4317,0
4318,1
4319,0
4320,0
4321,0
4322,1
4323,1
4324,1
4325,1
4326,1
4327,1
4328,0
4329,0
4330,0
4331,1
4332,1
4333,0
4334,0
4335,0
4336,1
4337,0
4338,0
4339,1
4340,0
4341,1
4342,1
4343,1
4344,1
4345,1
4346,1
4347,0
4348,0
4349,1
4350,0
4351,0
4352,0
4353,0
4354,0
4355,0
4356,0
4357,0
4358,0
4359,1
4360,1
4361,0
4362,0
4363,1
4364,1
4365,0
4366,0
4367,1
4368,1
4369,1
4370,0
4371,1
4372,1
4373,0
4374,1
4375,1
4376,1
4377,1
4378,0
4379,0
4380,0
4381,0
4382,0
4383,0
4384,0
4385,0
4386,1
4387,1
4388,0
4389,0
4390,1
4391,0
4392,0
4393,0
4394,0
4395,1
4396,1
4397,1
4398,1
4399,0
4400,0
4401,0
4402,1
4403,1
4404,0
4405,0
4406,1
4407,0
4408,0
4409,1
4410,0
4411,1
4412,1
4413,0
4414,1
4415,1
4416,0
4417,1
4418,0
4419,0
4420,1
4421,1
4422,0
4423,1
4424,1
4425,0
4426,1
4427,0
4428,0
4429,1
4430,1
4431,1
4432,1
4433,1
4434,0
4435,1
4436,1
4437,0
4438,1
4439,1
4440,1
4441,0
4442,0
4443,1
4444,0
4445,1
4446,0
4447,0
4448,1
4449,0
4450,0
4451,0
4452,1
4453,1
4454,1
4455,0
4456,0
4457,0
4458,1
4459,1
4460,1
4461,1
4462,0
4463,0
4464,0
4465,1
4466,1
4467,0
4468,0
4469,1
4470,1
4471,0
4472,1
4473,0
4474,0
4475,1
4476,1
4477,0
4478,1
4479,1
4480,0
4481,0
4482,1
4483,1
4484,1
4485,1
4486,0
4487,1
4488,0
4489,1
4490,0
4491,0
4492,1
4493,0
4494,1
4495,0
4496,0
4497,1
4498,0
4499,1
4500,1
4501,1
4502,0
4503,0
4504,0
4505,1
4506,1
4507,1
4508,1
4509,1
4510,1
4511,1
4512,0
4513,0
4514,1
4515,0
4516,0
4517,0
4518,1
4519,1
4520,0
4521,0
4522,1
4523,1
4524,1
4525,1
4526,0
4527,0
4528,0
4529,1
4530,1
4531,0
4532,0
4533,0
4534,1
4535,1
4536,1
4537,0
4538,0
4539,0
4540,1
4541,0
4542,0
4543,0
4544,0
4545,0
4546,1
4547,0
4548,1
4549,1
4550,0
4551,1
4552,0
4553,1
4554,1
4555,1
4556,1
4557,1
4558,0
4559,0
4560,0
4561,0
4562,1
4563,1
4564,0
4565,0
4566,1
4567,1
4568,1
4569,0
4570,1
4571,1
4572,0
4573,0
4574,0
4575,0
4576,0
4577,1
4578,1
4579,1
4580,1
4581,1
4582,1
4583,1
4584,0
4585,1
4586,0
4587,1
4588,1
4589,0
4590,0
4591,0
4592,0
4593,0
4594,1
4595,0
4596,0
4597,0
4598,1
4599,0
4600,1
4601,1
4602,0
4603,1
4604,1
4605,0
4606,1
4607,1
4608,1
4609,0
4610,0
4611,0
4612,1
4613,1
4614,0
4615,1
4616,0
4617,1
4618,1
4619,0
4620,1
4621,1
4622,0
4623,1
4624,1
4625,0
4626,0
4627,0
4628,1
4629,0
4630,1
4631,0
4632,0
4633,1
4634,1
4635,0
4636,1
4637,1
4638,0
4639,0
4640,0
4641,0
4642,0
4643,1
4644,1
4645,0
4646,0
4647,1
4648,1
4649,0
4650,0
4651,1
4652,0
4653,1
4654,0
4655,1
4656,0
4657,1
4658,1
4659,1
4660,1
4661,1
4662,0
4663,1
4664,1
4665,1
4666,1
4667,0
4668,1
4669,0
4670,1
4671,1
4672,0
4673,1
4674,1
4675,1
4676,1
4677,0
4678,1
4679,0
4680,0
4681,1
4682,0
4683,1
4684,1
4685,0
4686,1
4687,0
4688,1
4689,0
4690,1
4691,0
4692,0
4693,0
4694,0
4695,1
4696,1
4697,1
4698,1
4699,1
4700,1
4701,0
4702,0
4703,1
4704,0
4705,1
4706,1
4707,1
4708,0
4709,0
4710,1
4711,0
4712,1
4713,1
4714,1
4715,1
4716,1
4717,1
4718,1
4719,1
4720,1
4721,0
4722,0
4723,1
4724,0
4725,0
4726,0
4727,1
4728,0
4729,0
4730,1
4731,0
4732,1
4733,1
4734,1
4735,0
4736,1
4737,0
4738,0
4739,1
4740,1
4741,1
4742,1
4743,0
4744,1
4745,0
4746,0
4747,0
4748,1
4749,1
4750,1
4751,0
4752,0
4753,1
4754,1
4755,0
4756,0
4757,0
4758,1
4759,0
4760,1
4761,1
4762,1
4763,1
4764,0
4765,0
4766,1
4767,1
4768,0
4769,1
4770,1
4771,1
4772,0
4773,0
4774,0
4775,0
4776,0
4777,1
4778,1
4779,0
4780,0
4781,1
4782,0
4783,0
4784,1
4785,1
4786,1
4787,1
4788,0
4789,0
4790,1
4791,1
4792,1
4793,1
4794,1
4795,0
4796,1
4797,1
4798,0
4799,0
4800,0
4801,1
4802,1
4803,1
4804,0
4805,0
4806,0
4807,1
4808,0
4809,0
4810,1
4811,1
4812,0
4813,1
4814,0
4815,1
4816,0
4817,0
4818,0
4819,1
4820,1
4821,0
4822,1
4823,0
4824,1
4825,1
4826,0
4827,1
4828,1
4829,1
4830,0
4831,0
4832,0
4833,1
4834,0
4835,1
4836,0
4837,0
4838,1
4839,1
4840,0
4841,1
4842,1
4843,1
4844,1
4845,0
4846,0
4847,1
4848,1
4849,1
4850,1
4851,1
4852,0
4853,1
4854,1
4855,1
4856,1
4857,0
4858,0
4859,0
4860,1
4861,1
4862,0
4863,0
4864,1
4865,1
4866,0
4867,1
4868,0
4869,0
4870,1
4871,0
4872,0
4873,0
4874,0
4875,1
4876,1
4877,1
4878,0
4879,1
4880,0
4881,0
4882,0
4883,0
4884,1
4885,1
4886,1
4887,1
4888,0
4889,0
4890,1
4891,0
4892,0
4893,0
4894,0
4895,0
4896,1
4897,0
4898,0
4899,0
4900,1
4901,0
4902,0
4903,1
4904,0
4905,0
4906,0
4907,0
4908,1
4909,0
4910,1
4911,0
4912,1
4913,1
4914,0
4915,0
4916,1
4917,1
4918,0
4919,0
4920,0
4921,0
4922,1
4923,1
4924,0
4925,1
4926,0
4927,0
4928,0
4929,1
4930,1
4931,0
4932,0
4933,1
4934,0
4935,0
4936,0
4937,0
4938,1
4939,0
4940,1
4941,0
4942,1
4943,0
4944,0
4945,1
4946,0
4947,1
4948,1
4949,1
4950,1
4951,1
4952,0
4953,1
4954,1
4955,0
4956,0
4957,0
4958,0
4959,1
4960,1
4961,0
4962,1
4963,1
4964,0
4965,0
4966,1
4967,0
4968,0
4969,0
4970,1
4971,1
4972,0
4973,1
4974,1
4975,0
4976,1
4977,1
4978,0
4979,0
4980,1
4981,0
4982,0
4983,1
4984,1
4985,1
4986,1
4987,0
4988,1
4989,1
4990,0
4991,0
4992,1
4993,1
4994,1
4995,0
4996,1
4997,1
4998,1
4999,1
5000,0
5001,1
5002,1
5003,0
5004,1
5005,0
5006,0
5007,1
5008,0
5009,0
5010,0
5011,1
5012,1
5013,1
5014,0
5015,0
5016,1
5017,1
5018,0
5019,1
5020,1
5021,1
5022,1
5023,1
5024,1
5025,0
5026,0
5027,0
5028,0
5029,0
5030,0
5031,0
5032,0
5033,1
5034,0
5035,1
5036,1
5037,1
5038,1
5039,1
5040,0
5041,0
5042,0
5043,1
5044,1
5045,0
5046,1
5047,1
5048,0
5049,1
5050,0
5051,0
5052,0
5053,1
5054,0
5055,1
5056,1
5057,1
5058,1
5059,0
5060,0
5061,1
5062,0
5063,1
5064,1
5065,0
5066,1
5067,1
5068,1
5069,1
5070,0
5071,1
5072,0
5073,1
5074,0
5075,0
5076,1
5077,0
5078,0
5079,0
5080,0
5081,1
5082,1
5083,1
5084,1
5085,0
5086,0
5087,0
5088,0
5089,1
5090,0
5091,0
5092,0
5093,0
5094,0
5095,1
5096,1
5097,0
5098,1
5099,0
5100,0
5101,0
5102,1
5103,0
5104,1
5105,1
5106,1
5107,1
5108,0
5109,1
5110,0
5111,1
5112,0
5113,1
5114,1
5115,1
5116,1
5117,1
5118,1
5119,1
5120,1
5121,1
5122,0
5123,0
5124,1
5125,1
5126,1
5127,1
5128,0
5129,0
5130,1
5131,0
5132,1
5133,1
5134,1
5135,1
5136,0
5137,1
5138,1
5139,1
5140,0
5141,1
5142,0
5143,0
5144,1
5145,1
5146,1
5147,1
5148,1
5149,0
5150,0
5151,0
5152,0
5153,0
5154,0
5155,1
5156,0
5157,0
5158,1
5159,1
5160,1
5161,1
5162,1
5163,1
5164,1
5165,1
5166,0
5167,1
5168,1
5169,1
5170,1
5171,1
5172,1
5173,1
5174,1
5175,0
5176,1
5177,1
5178,0
5179,1
5180,1
5181,1
5182,0
5183,1
5184,1
5185,1
5186,0
5187,0
5188,1
5189,0
5190,0
5191,0
5192,1
5193,1
5194,1
5195,0
5196,1
5197,0
5198,0
5199,0
5200,1
5201,0
5202,0
5203,1
5204,1
5205,0
5206,1
5207,0
5208,0
5209,1
5210,1
5211,0
5212,1
5213,0
5214,0
5215,0
5216,1
5217,1
5218,1
5219,1
5220,1
5221,1
5222,0
5223,1
5224,1
5225,1
5226,0
5227,1
5228,0
5229,0
5230,1
5231,1
5232,1
5233,1
5234,1
5235,0
5236,1
5237,0
5238,1
5239,0
5240,0
5241,1
5242,0
5243,1
5244,1
5245,0
5246,1
5247,0
5248,1
5249,1
5250,1
5251,1
5252,0
5253,1
5254,0
5255,1
5256,0
5257,0
5258,1
5259,0
5260,0
5261,0
5262,0
5263,1
5264,0
5265,0
5266,0
5267,0
5268,0
5269,1
5270,0
5271,0
5272,0
5273,1
5274,0
5275,0
5276,1
5277,1
5278,0
5279,0
5280,0
5281,0
5282,1
5283,0
5284,1
5285,0
5286,1
5287,0
5288,1
5289,0
5290,0
5291,1
5292,1
5293,1
5294,1
5295,1
5296,0
5297,0
5298,0
5299,1
5300,1
5301,0
5302,1
5303,1
5304,1
5305,1
5306,1
5307,0
5308,0
5309,0
5310,0
5311,1
5312,0
5313,0
5314,1
5315,0
5316,1
5317,1
5318,1
5319,1
5320,0
5321,0
5322,1
5323,1
5324,1
5325,0
5326,1
5327,1
5328,0
5329,0
5330,0
5331,1
5332,1
5333,1
5334,0
5335,1
5336,0
5337,0
5338,1
5339,1
5340,0
5341,1
5342,0
5343,1
5344,0
5345,0
5346,1
5347,0
5348,1
5349,0
5350,0
5351,1
5352,0
5353,1
5354,0
5355,1
5356,1
5357,0
5358,1
5359,0
5360,1
5361,1
5362,1
5363,1
5364,1
5365,1
5366,1
5367,0
5368,0
5369,1
5370,0
5371,0
5372,1
5373,1
5374,0
5375,0
5376,0
5377,1
5378,0
5379,1
5380,0
5381,0
5382,0
5383,0
5384,0
5385,0
5386,0
5387,0
5388,0
5389,1
5390,1
5391,0
5392,1
5393,1
5394,0
5395,0
5396,0
5397,1
5398,0
5399,1
5400,1
5401,0
5402,0
5403,0
5404,0
5405,0
5406,0
5407,0
5408,0
5409,1
5410,1
5411,0
5412,1
5413,0
5414,1
5415,0
5416,1
5417,0
5418,1
5419,1
5420,0
5421,1
5422,1
5423,0
5424,1
5425,1
5426,0
5427,1
5428,0
5429,1
5430,0
5431,0
5432,0
5433,1
5434,1
5435,1
5436,1
5437,1
5438,1
5439,1
5440,0
5441,1
5442,1
5443,0
5444,1
5445,1
5446,1
5447,1
5448,1
5449,0
5450,0
5451,0
5452,1
5453,0
5454,1
5455,1
5456,1
5457,1
5458,1
5459,1
5460,1
5461,1
5462,1
5463,0
5464,0
5465,1
5466,0
5467,0
5468,1
5469,1
5470,0
5471,1
5472,1
5473,0
5474,1
5475,0
5476,1
5477,0
5478,0
5479,1
5480,1
5481,1
5482,1
5483,1
5484,1
5485,0
5486,1
5487,0
5488,0
5489,1
5490,0
5491,1
5492,1
5493,0
5494,1
5495,0
5496,1
5497,0
5498,0
5499,0
5500,0
5501,0
5502,0
5503,0
5504,1
5505,1
5506,1
5507,1
5508,1
5509,1
5510,0
5511,0
5512,0
5513,1
5514,1
5515,0
5516,1
5517,0
5518,1
5519,0
5520,1
5521,0
5522,0
5523,0
5524,0
5525,1
5526,1
5527,1
5528,0
5529,1
5530,0
5531,0
5532,1
5533,0
5534,0
5535,1
5536,0
5537,1
5538,1
5539,0
5540,0
5541,0
5542,0
5543,1
5544,1
5545,0
5546,0
5547,0
5548,1
5549,1
5550,1
5551,1
5552,0
5553,0
5554,1
5555,0
5556,0
5557,0
5558,0
5559,0
5560,0
5561,0
5562,1
5563,1
5564,0
5565,0
5566,1
5567,0
5568,0
5569,0
5570,1
5571,1
5572,1
5573,0
5574,0
5575,0
5576,1
5577,1
5578,1
5579,0
5580,0
5581,1
5582,0
5583,0
5584,0
5585,1
5586,1
5587,1
5588,0
5589,0
5590,1
5591,1
5592,1
5593,0
5594,1
5595,1
5596,0
5597,0
5598,0
5599,0
5600,1
5601,1
5602,0
5603,1
5604,0
5605,0
5606,0
5607,0
5608,0
5609,0
5610,0
5611,1
5612,0
5613,0
5614,0
5615,1
5616,0
5617,1
5618,1
5619,0
5620,0
5621,1
5622,0
5623,0
5624,0
5625,1
5626,1
5627,0
5628,1
5629,0
5630,0
5631,1
5632,1
5633,1
5634,0
5635,1
5636,1
5637,0
5638,0
5639,0
5640,1
5641,1
5642,0
5643,1
5644,1
5645,1
5646,1
5647,1
5648,1
5649,0
5650,1
5651,1
5652,1
5653,0
5654,1
5655,1
5656,1
5657,0
5658,1
5659,1
5660,0
5661,0
5662,1
5663,1
5664,1
5665,0
5666,0
5667,0
5668,0
5669,0
5670,0
5671,0
5672,1
5673,1
5674,1
5675,0
5676,0
5677,0
5678,0
5679,0
5680,0
5681,0
5682,0
5683,1
5684,0
5685,1
5686,1
5687,0
5688,1
5689,0
5690,1
5691,1
5692,0
5693,0
5694,0
5695,1
5696,0
5697,0
5698,1
5699,1
5700,1
5701,1
5702,0
5703,1
5704,0
5705,1
5706,1
5707,0
5708,1
5709,1
5710,1
5711,1
5712,0
5713,0
5714,1
5715,1
5716,0
5717,1
5718,0
5719,0
5720,0
5721,0
5722,1
5723,1
5724,1
5725,0
5726,0
5727,0
5728,1
5729,1
5730,1
5731,0
5732,0
5733,1
5734,1
5735,0
5736,1
5737,1
5738,1
5739,1
5740,1
5741,1
5742,0
5743,1
5744,0
5745,1
5746,1
5747,1
5748,0
5749,0
5750,0
5751,1
5752,0
5753,0
5754,0
5755,0
5756,0
5757,0
5758,1
5759,0
5760,1
5761,1
5762,0
5763,0
5764,0
5765,1
5766,1
5767,0
5768,1
5769,1
5770,0
5771,0
5772,1
5773,0
5774,1
5775,1
5776,0
5777,0
5778,1
5779,1
5780,1
5781,0
5782,0
5783,0
5784,0
5785,0
5786,1
5787,1
5788,0
5789,1
5790,0
5791,1
5792,1
5793,0
5794,0
5795,0
5796,0
